word	context	positions	gold_sense_id	predict_sense_id
savage	He may be a savage and a heathen, but I have to hand it to him: he understands the theory of layers.	12-18	0	0
savage	A green rocket hung its doomsday light above the trees, and their cheers broke out raucous as the cries of savages.	107-114	0	0
savage	I considered, however, that we were a large party and well armed, and furthermore that it is never the manner of these savages to dwell inland but always upon the bank of some river, and thus I quieted my fears.	119-126	0	0
savage	I mean we're not all savages like Cerrano.	21-28	0	0
savage	Kubitschek also looks west, but inwardly: he proposes to populate Brazil's vast domain carved out by 17th century bandeirantes - half- savage frontiersmen-but never settled.	135-141	0	0
savage	This curious, savage, reverse snobbery was one of the surpristes of my trip through Com -- munist Europe.	14-20	0	0
savage	Gentle, savage, vulnerable, yet willing to offer a moment's trust.	8-14	0	0
savage	In his mind's eye, lying on the bank, he could see the savages racing through the jungle, their naked bodies slathered with streaks of black and red paint, their seven-foot bows and five-foot arrows, their clubs, their blowpipes, and their spears.	55-62	0	0
savage	"My husband meant to minister to the savages. """	36-43	0	0
savage	Now Wat sat upon the ground with the bloody corpse of the savage in his lap, but when he saw all about him the bodies of those who had been poisoned through Martin's cunning, he thrust the savage aside and, deeply grieving, took account of each man that had died.	58-64	0	0
savage	@@267355 On the theory that hard liquor would only bring out the savage in the black man, South Africa's white bosses for years have sternly forbidden intoxicants to the Africans.	65-71	0	0
savage	Either we're portrayed as the bad guys or there's too much noble savage ' nonsense.	65-71	0	0
savage	"And while I was encouraged to look back to the kraal, to revive the image of the noble savage, I was nevertheless expected to conduct myself in a civilized manner, to conform to the stereotype which answers to "" boy. """	87-93	0	0
savage	He might be on the enemy side, she thought, but he was not a savage like the Franks of her childhood.	61-67	0	0
savage	Some of them are sweet ones who can fill your teeth with holes and make your blood run quick, but a man has to rub his face with ashes, beat a tom-tom to communicate, is the sort of person that Rousseau referred to as a singularly noble savage: Sorry you can't catch my drift, doll, sorry you can't get my wild thing but, see, I 'm a noble	237-243	0	0
savage	Those who would say the savage never enters into the modern thought-system have to say we or our predecessors were never savages.	121-128	0	0
savage	And there were others, a hefty blonde, middle-aged and hideously made-up; a skinny white girl who seemed to him sad to the marrow of her bones; a kinky-haired, buxom black girl who wore a white fur piece and looked somewhat like a dolled-up African savage; a fat white woman who always laughed loudly and coarsely; girls and women, pretty and otherwise,	249-255	0	0
savage	" They howled and danced like Thracian savages,  I told him, "" with such a bellowing of bulls and men as terrified the tyrant. """	39-46	0	0
savage	They were going into a great unknown, and so far, they had seen that unknown turn savage.	82-88	0	0
savage	soft-yellow room; throw rug on the floor; colored pictures of savage and saint taped on the wall above her head.	62-68	0	0
savage	It was so dark we had to traipse from one to another, never knowing but that the next might be occupied by some savage who might take the intrusion very ill.	112-118	0	0
savage	That was work fit only for Greeks, Cubans, Hungarians, and other such ignorant savages.	79-86	0	0
savage	"Like Richard Wright, a boyhood idol, Leroy Poole had learned long ago that "" there existed men against whom I was powerless, men who could violate my life at will, "" and that their savage and unjust superiority must be combated, even unto death."	181-187	0	0
savage	Do hurry and finish with the savages, wherever you go. '	29-36	0	0
savage	"As Lewis says, "" ' the given "" for a particular sensory stimulus is... qualitatively no different than it would be if I were an infant or an ignorant savage '.14 But unlike the given, the brute element(s) in what an infant or an ' ignorant savage ' will perceive will often be different from what you or I, with our highly-developed and complex Western scientific conceptual schemas, will perceive as brute."	150-156	0	0
savage	Amergin was one of the first to notice, and he felt a sense of relief when he thought of the savage, slashing satire he might have composed, bringing down a chieftain before his time.	93-99	0	0
savage	"The poor woman herself opens the crate and out leaps this wee savage with an evil glint in his good eye. """	62-68	0	0
savage	"I don't care what the savage did, the law don't give a man the right to kill him. """	22-28	0	0
savage	It's an out-of-the-way planet, classified as a frontier world but a long way from rude huts and alien savages.	102-109	0	0
savage	"We don't know that, "" he repeated; but I had grown accustomed to their savage fights -- they no longer frightened me."	71-77	0	0
savage	and I were the secret savages, swollen with pleasure at night, lean with restraint by day.	22-29	0	0
savage	"But perhaps because I am a savage and do not understand, the clatter only seems to insult the ears. """	27-33	0	0
savage	Aristotle said that the solitary man is either a savage or a god.	49-55	0	0
savage	"There are times when I think we're all morons or savages. """	49-56	0	0
savage	Tasha was a Tartar savage and Aria's slave, but ranked high in the Haram's unofficial hierarchy by being intolerably beautiful and insufferably sure of herself.	19-25	0	0
savage	225); when captured, a savage is no more entitled to quarter than an entrapped wolf '.	23-29	0	0
savage	The mention of a governing council seemed to amuse the savages.	55-62	0	0
savage	Her father offers a peasant (George London) $100,000 to play the role, and the ersatz savage allows himself to be packed off to Chicago.	86-92	0	0
savage	Matthew saw that the savage on his left was paying no heed to him, and he did what he never would have done if the lives of the two women had not been at stake.	21-27	0	0
savage	A young woman to whom God has been unkind, Colman, how savage she can be!	55-61	0	0
savage	"p 198 "" I don't like bein ' trussed up like a turkey, "" said Lem, "" a-waitin ' for one of them savages to slit our gullets. """	95-102	0	0
savage	But we all know that there are leaders in the Middle East and Africa and other suburbs of civilization who are just as irrational and savage.	134-140	0	0
savage	For months he had been trying patiently to indoctrinate Copper with a minimum of civilized habits, but she was quite literally a savage.	129-135	0	0
savage	among a body of savages as in a herd of animals, or a posse of schoolboys.	16-23	0	0
savage	"That was the tough again, his voice gone savage. """	41-47	0	0
savage	During the colonial period western European nations sought to impose their religions and cultures on native population, savages as	120-127	0	0
savage	Like most American Negroes, struggling for status in a white society, he was unenthusiastic about kinship with a continent known for savages and colonial relationships.	133-140	0	0
savage	29 -- 30) the question arises of what Evans-Pritchard thinks Levy-Bruhl does mean: If the mystical thought of a savage is socially determined so also is the scientific thought of a civilized person.	112-118	0	0
savage	"You've all heard what the creature Mylio is up to with the sword now -- raising those savages up to assault the human lands -- "" Andvar shrugged. """	86-93	0	0
savage	While the savages were drinking outside the door merrymaking in a hurry to get the poor old thing under the sods.	10-17	0	0
